chrX	1	3418
chrX	3419	6836
chrX	6837	10254
chrX	10255	13672
chrX	13673	17090
chrX	17091	20508
chrX	20509	23926
chrX	23927	27344
chrX	27345	30762
chrX	30763	34180
chrX	34181	37598
chrX	37599	41016
chrX	41017	44434
chrX	44435	47852
chrX	47853	51270
chrX	51271	54688
chrX	54689	58106
chrX	58107	61524
chrX	61525	64942
chrX	64943	68360
chrX	68361	71778
chrX	71779	75196
chrX	75197	78614
chrX	78615	82032
chrX	82033	85450
chrX	85451	88868
chrX	88869	92286
chrX	92287	95704
chrX	95705	99122
chrX	99123	102540
chrX	102541	105958
chrX	105959	109376
chrX	109377	112794
chrX	112795	116212
chrX	116213	119630
chrX	119631	123048
chrX	123049	126466
chrX	126467	129884
chrX	129885	133302
chrX	133303	136720
chrX	136721	140138
chrX	140139	143556
chrX	143557	146974
chrX	146975	150392
chrX	150393	153810
chrX	153811	157228
chrX	157229	160646
chrX	160647	164064
chrX	164065	167482
chrX	167483	170900
chrX	170901	174318
chrX	174319	177736
chrX	177737	181154
chrX	181155	184572
chrX	184573	187990
chrX	187991	191408
chrX	191409	194826
chrX	194827	198244
chrX	198245	201662
chrX	201663	205080
chrX	205081	208498
chrX	208499	211916
chrX	211917	215334
chrX	215335	218752
chrX	218753	222170
chrX	222171	225588
chrX	225589	229006
chrX	229007	232424
chrX	232425	235842
chrX	235843	239260
chrX	239261	242678
chrX	242679	246096
chrX	246097	249514
chrX	249515	252932
chrX	252933	256350
chrX	256351	259768
chrX	259769	263186
chrX	263187	266604
chrX	266605	270022
chrX	270023	273440
chrX	273441	276858
chrX	276859	280276
chrX	280277	283694
chrX	283695	287112
chrX	287113	290530
chrX	290531	293948
chrX	293949	297366
chrX	297367	300784
chrX	300785	304202
chrX	304203	307620
chrX	307621	311038
chrX	311039	314456
chrX	314457	317874
chrX	317875	321292
chrX	321293	324710
chrX	324711	328128
chrX	328129	331546
chrX	331547	334964
chrX	334965	338382
chrX	338383	341800
chrX	341801	345218
chrX	345219	348636
chrX	348637	352054
chrX	352055	355472
chrX	355473	358890
chrX	358891	362308
chrX	362309	365726
chrX	365727	369144
chrX	369145	372562
chrX	372563	375980
chrX	375981	379398
chrX	379399	382816
chrX	382817	386234
chrX	386235	389652
chrX	389653	393070
chrX	393071	396488
chrX	396489	399906
chrX	399907	403324
chrX	403325	406742
chrX	406743	410160
chrX	410161	413578
chrX	413579	416996
chrX	416997	420414
chrX	420415	423832
chrX	423833	427250
chrX	427251	430668
chrX	430669	434086
chrX	434087	437504
chrX	437505	440922
chrX	440923	444340
chrX	444341	447758
chrX	447759	451176
chrX	451177	454594
chrX	454595	458012
chrX	458013	461430
chrX	461431	464848
chrX	464849	468266
chrX	468267	471684
chrX	471685	475102
chrX	475103	478520
chrX	478521	481938
chrX	481939	485356
chrX	485357	488774
chrX	488775	492192
chrX	492193	495610
chrX	495611	499028
chrX	499029	502446
chrX	502447	505864
chrX	505865	509282
chrX	509283	512700
chrX	512701	516118
chrX	516119	519536
chrX	519537	522954
chrX	522955	526372
chrX	526373	529790
chrX	529791	533208
chrX	533209	536626
chrX	536627	540044
chrX	540045	543462
chrX	543463	546880
chrX	546881	550298
chrX	550299	553716
chrX	553717	557134
chrX	557135	560552
chrX	560553	563970
chrX	563971	567388
chrX	567389	570806
chrX	570807	574224
chrX	574225	577642
chrX	577643	581060
chrX	581061	584478
chrX	584479	587896
chrX	587897	591314
chrX	591315	594732
chrX	594733	598150
chrX	598151	601568
chrX	601569	604986
chrX	604987	608404
chrX	608405	611822
chrX	611823	615240
chrX	615241	618658
chrX	618659	622076
chrX	622077	625494
chrX	625495	628912
chrX	628913	632330
chrX	632331	635748
chrX	635749	639166
chrX	639167	642584
chrX	642585	646002
chrX	646003	649420
chrX	649421	652838
chrX	652839	656256
chrX	656257	659674
chrX	659675	663092
chrX	663093	666510
chrX	666511	669928
chrX	669929	673346
chrX	673347	676764
chrX	676765	680182
chrX	680183	683600
chrX	683601	687018
chrX	687019	690436
chrX	690437	693854
chrX	693855	697272
chrX	697273	700690
chrX	700691	704108
chrX	704109	707526
chrX	707527	710944
chrX	710945	714362
chrX	714363	717780
chrX	717781	721198
chrX	721199	724616
chrX	724617	728034
chrX	728035	731452
chrX	731453	734870
chrX	734871	738288
chrX	738289	741706
chrX	741707	745124
chrX	745125	748542
chrX	748543	751960
chrX	751961	755378
chrX	755379	758796
chrX	758797	762214
chrX	762215	765632
chrX	765633	769050
chrX	769051	772468
chrX	772469	775886
chrX	775887	779304
chrX	779305	782722
chrX	782723	786140
chrX	786141	789558
chrX	789559	792976
chrX	792977	796394
chrX	796395	799812
chrX	799813	803230
chrX	803231	806648
chrX	806649	810066
chrX	810067	813484
chrX	813485	816902
chrX	816903	820320
chrX	820321	823738
chrX	823739	827156
chrX	827157	830574
chrX	830575	833992
chrX	833993	837410
chrX	837411	840828
chrX	840829	844246
chrX	844247	847664
chrX	847665	851082
chrX	851083	854500
chrX	854501	857918
chrX	857919	861336
chrX	861337	864754
chrX	864755	868172
chrX	868173	871590
chrX	871591	875008
chrX	875009	878426
chrX	878427	881844
chrX	881845	885262
chrX	885263	888680
chrX	888681	892098
chrX	892099	895516
chrX	895517	898934
chrX	898935	902352
chrX	902353	905770
chrX	905771	909188
chrX	909189	912606
chrX	912607	916024
chrX	916025	919442
chrX	919443	922860
chrX	922861	926278
chrX	926279	929696
chrX	929697	933114
chrX	933115	936532
chrX	936533	939950
chrX	939951	943368
chrX	943369	946786
chrX	946787	950204
chrX	950205	953622
chrX	953623	957040
chrX	957041	960458
chrX	960459	963876
chrX	963877	967294
chrX	967295	970712
chrX	970713	974130
chrX	974131	977548
chrX	977549	980966
chrX	980967	984384
chrX	984385	987802
chrX	987803	991220
chrX	991221	994638
chrX	994639	998056
chrX	998057	1001474
chrX	1001475	1004892
chrX	1004893	1008310
chrX	1008311	1011728
chrX	1011729	1015146
chrX	1015147	1018564
chrX	1018565	1021982
chrX	1021983	1025400
chrX	1025401	1028818
chrX	1028819	1032236
chrX	1032237	1035654
chrX	1035655	1039072
chrX	1039073	1042490
chrX	1042491	1045908
chrX	1045909	1049326
chrX	1049327	1052744
chrX	1052745	1056162
chrX	1056163	1059580
chrX	1059581	1062998
chrX	1062999	1066416
chrX	1066417	1069834
chrX	1069835	1073252
chrX	1073253	1076670
chrX	1076671	1080088
chrX	1080089	1083506
chrX	1083507	1086924
chrX	1086925	1090342
chrX	1090343	1093760
chrX	1093761	1097178
chrX	1097179	1100596
chrX	1100597	1104014
chrX	1104015	1107432
chrX	1107433	1110850
chrX	1110851	1114268
chrX	1114269	1117686
chrX	1117687	1121104
chrX	1121105	1124522
chrX	1124523	1127940
chrX	1127941	1131358
chrX	1131359	1134776
chrX	1134777	1138194
chrX	1138195	1141612
chrX	1141613	1145030
chrX	1145031	1148448
chrX	1148449	1151866
chrX	1151867	1155284
chrX	1155285	1158702
chrX	1158703	1162120
chrX	1162121	1165538
chrX	1165539	1168956
chrX	1168957	1172374
chrX	1172375	1175792
chrX	1175793	1179210
chrX	1179211	1182628
chrX	1182629	1186046
chrX	1186047	1189464
chrX	1189465	1192882
chrX	1192883	1196300
chrX	1196301	1199718
chrX	1199719	1203136
chrX	1203137	1206554
chrX	1206555	1209972
chrX	1209973	1213390
chrX	1213391	1216808
chrX	1216809	1220226
chrX	1220227	1223644
chrX	1223645	1227062
chrX	1227063	1230480
chrX	1230481	1233898
chrX	1233899	1237316
chrX	1237317	1240734
chrX	1240735	1244152
chrX	1244153	1247570
chrX	1247571	1250988
chrX	1250989	1254406
chrX	1254407	1257824
chrX	1257825	1261242
chrX	1261243	1264660
chrX	1264661	1268078
chrX	1268079	1271496
chrX	1271497	1274914
chrX	1274915	1278332
chrX	1278333	1281750
chrX	1281751	1285168
chrX	1285169	1288586
chrX	1288587	1292004
chrX	1292005	1295422
chrX	1295423	1298840
chrX	1298841	1302258
chrX	1302259	1305676
chrX	1305677	1309094
chrX	1309095	1312512
chrX	1312513	1315930
chrX	1315931	1319348
chrX	1319349	1322766
chrX	1322767	1326184
chrX	1326185	1329602
chrX	1329603	1333020
chrX	1333021	1336438
chrX	1336439	1339856
chrX	1339857	1343274
chrX	1343275	1346692
chrX	1346693	1350110
chrX	1350111	1353528
chrX	1353529	1356946
chrX	1356947	1360364
chrX	1360365	1363782
chrX	1363783	1367200
chrX	1367201	1370618
chrX	1370619	1374036
chrX	1374037	1377454
chrX	1377455	1380872
chrX	1380873	1384290
chrX	1384291	1387708
chrX	1387709	1391126
chrX	1391127	1394544
chrX	1394545	1397962
chrX	1397963	1401380
chrX	1401381	1404798
chrX	1404799	1408216
chrX	1408217	1411634
chrX	1411635	1415052
chrX	1415053	1418470
chrX	1418471	1421888
chrX	1421889	1425306
chrX	1425307	1428724
chrX	1428725	1432142
chrX	1432143	1435560
chrX	1435561	1438978
chrX	1438979	1442396
chrX	1442397	1445814
chrX	1445815	1449232
chrX	1449233	1452650
chrX	1452651	1456068
chrX	1456069	1459486
chrX	1459487	1462904
chrX	1462905	1466322
chrX	1466323	1469740
chrX	1469741	1473158
chrX	1473159	1476576
chrX	1476577	1479994
chrX	1479995	1483412
chrX	1483413	1486830
chrX	1486831	1490248
chrX	1490249	1493666
chrX	1493667	1497084
chrX	1497085	1500502
chrX	1500503	1503920
chrX	1503921	1507338
chrX	1507339	1510756
chrX	1510757	1514174
chrX	1514175	1517592
chrX	1517593	1521010
chrX	1521011	1524428
chrX	1524429	1527846
chrX	1527847	1531264
chrX	1531265	1534682
chrX	1534683	1538100
chrX	1538101	1541518
chrX	1541519	1544936
chrX	1544937	1548354
chrX	1548355	1551772
chrX	1551773	1555190
chrX	1555191	1558608
chrX	1558609	1562026
chrX	1562027	1565444
chrX	1565445	1568862
chrX	1568863	1572280
chrX	1572281	1575698
chrX	1575699	1579116
chrX	1579117	1582534
chrX	1582535	1585952
chrX	1585953	1589370
chrX	1589371	1592788
chrX	1592789	1596206
chrX	1596207	1599624
chrX	1599625	1603042
chrX	1603043	1606460
chrX	1606461	1609878
chrX	1609879	1613296
chrX	1613297	1616714
chrX	1616715	1620132
chrX	1620133	1623550
chrX	1623551	1626968
chrX	1626969	1630386
chrX	1630387	1633804
chrX	1633805	1637222
chrX	1637223	1640640
chrX	1640641	1644058
chrX	1644059	1647476
chrX	1647477	1650894
chrX	1650895	1654312
chrX	1654313	1657730
chrX	1657731	1661148
chrX	1661149	1664566
chrX	1664567	1667984
chrX	1667985	1671402
chrX	1671403	1674820
chrX	1674821	1678238
chrX	1678239	1681656
chrX	1681657	1685074
chrX	1685075	1688492
chrX	1688493	1691910
chrX	1691911	1695328
chrX	1695329	1698746
chrX	1698747	1702164
chrX	1702165	1705582
chrX	1705583	1709000
chrX	1709001	1712418
chrX	1712419	1715836
chrX	1715837	1719254
chrX	1719255	1722672
chrX	1722673	1726090
chrX	1726091	1729508
chrX	1729509	1732926
chrX	1732927	1736344
chrX	1736345	1739762
chrX	1739763	1743180
chrX	1743181	1746598
chrX	1746599	1750016
chrX	1750017	1753434
chrX	1753435	1756852
chrX	1756853	1760270
chrX	1760271	1763688
chrX	1763689	1767106
chrX	1767107	1770524
chrX	1770525	1773942
chrX	1773943	1777360
chrX	1777361	1780778
chrX	1780779	1784196
chrX	1784197	1787614
chrX	1787615	1791032
chrX	1791033	1794450
chrX	1794451	1797868
chrX	1797869	1801286
chrX	1801287	1804704
chrX	1804705	1808122
chrX	1808123	1811540
chrX	1811541	1814958
chrX	1814959	1818376
chrX	1818377	1821794
chrX	1821795	1825212
chrX	1825213	1828630
chrX	1828631	1832048
chrX	1832049	1835466
chrX	1835467	1838884
chrX	1838885	1842302
chrX	1842303	1845720
chrX	1845721	1849138
chrX	1849139	1852556
chrX	1852557	1855974
chrX	1855975	1859392
chrX	1859393	1862810
chrX	1862811	1866228
chrX	1866229	1869646
chrX	1869647	1873064
chrX	1873065	1876482
chrX	1876483	1879900
chrX	1879901	1883318
chrX	1883319	1886736
chrX	1886737	1890154
chrX	1890155	1893572
chrX	1893573	1896990
chrX	1896991	1900408
chrX	1900409	1903826
chrX	1903827	1907244
chrX	1907245	1910662
chrX	1910663	1914080
chrX	1914081	1917498
chrX	1917499	1920916
chrX	1920917	1924334
chrX	1924335	1927752
chrX	1927753	1931170
chrX	1931171	1934588
chrX	1934589	1938006
chrX	1938007	1941424
chrX	1941425	1944842
chrX	1944843	1948260
chrX	1948261	1951678
chrX	1951679	1955096
chrX	1955097	1958514
chrX	1958515	1961932
chrX	1961933	1965350
chrX	1965351	1968768
chrX	1968769	1972186
chrX	1972187	1975604
chrX	1975605	1979022
chrX	1979023	1982440
chrX	1982441	1985858
chrX	1985859	1989276
chrX	1989277	1992694
chrX	1992695	1996112
chrX	1996113	1999530
chrX	1999531	2002948
chrX	2002949	2006366
chrX	2006367	2009784
chrX	2009785	2013202
chrX	2013203	2016620
chrX	2016621	2020038
chrX	2020039	2023456
chrX	2023457	2026874
chrX	2026875	2030292
chrX	2030293	2033710
chrX	2033711	2037128
chrX	2037129	2040546
chrX	2040547	2043964
chrX	2043965	2047382
chrX	2047383	2050800
chrX	2050801	2054218
chrX	2054219	2057636
chrX	2057637	2061054
chrX	2061055	2064472
chrX	2064473	2067890
chrX	2067891	2071308
chrX	2071309	2074726
chrX	2074727	2078144
chrX	2078145	2081562
chrX	2081563	2084980
chrX	2084981	2088398
chrX	2088399	2091816
chrX	2091817	2095234
chrX	2095235	2098652
chrX	2098653	2102070
chrX	2102071	2105488
chrX	2105489	2108906
chrX	2108907	2112324
chrX	2112325	2115742
chrX	2115743	2119160
chrX	2119161	2122578
chrX	2122579	2125996
chrX	2125997	2129414
chrX	2129415	2132832
chrX	2132833	2136250
chrX	2136251	2139668
chrX	2139669	2143086
chrX	2143087	2146504
chrX	2146505	2149922
chrX	2149923	2153340
chrX	2153341	2156758
chrX	2156759	2160176
chrX	2160177	2163594
chrX	2163595	2167012
chrX	2167013	2170430
chrX	2170431	2173848
chrX	2173849	2177266
